source_namespace	source_id	task_id	requirement_id	acceptance_id	check_id	role	disposition
APP	SC-BASE-sidebars	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-dialogs	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-dialogs	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-dialogs	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-dialogs	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-progress	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-progress	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-progress	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-progress	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-scrolling	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-scrolling	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-scrolling	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-scrolling	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-terminal	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-terminal	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-terminal	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-terminal	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-editor	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-editor	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-editor	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-editor	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-diff	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-diff	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-diff	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-diff	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-grid	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-grid	TASK-034	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-grid	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-grid	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-chips	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-chips	TASK-037	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-chips	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-chips	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-pickers	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-pickers	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-pickers	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-pickers	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-chrome	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-chrome	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-chrome	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-chrome	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-settings	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-settings	TASK-035	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-settings	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-settings	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BASE-taskrunner	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BASE-taskrunner	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BASE-taskrunner	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BASE-taskrunner	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-FOCUS	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-FOCUS	TASK-039	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components; whole-app expansion closes only after all application slices
APP	SC-FOCUS	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-RESIZE	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-RESIZE	TASK-039	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components; whole-app expansion closes only after all application slices
APP	SC-RESIZE	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-NAV	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-NAV	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-NAV	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-NAV	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-HITS	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-HITS	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-HITS	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-HITS	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-HELP	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-HELP	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-HELP	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-HELP	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-INSPECTOR	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-INSPECTOR	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-INSPECTOR	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-INSPECTOR	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-MINIMUM	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-MINIMUM	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-MINIMUM	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-MINIMUM	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-STATUS	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-STATUS	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-STATUS	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-STATUS	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SHELL-PERSIST	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SHELL-PERSIST	TASK-032	R-001	AC-001	CHK-006	contribution	prove exact shell-contributions.tsv observations; never close whole parent scenario
APP	SC-SHELL-PERSIST	TASK-039	R-001	AC-001	CHK-004	primary	close full unmasked parent scenario only after all page repair slices; shell contributions remain separately required
APP	SC-SHELL-PERSIST	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BUTTON-ACTIONS	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BUTTON-ACTIONS	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BUTTON-ACTIONS	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BUTTON-ACTIONS	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BUTTON-DISABLED	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BUTTON-DISABLED	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BUTTON-DISABLED	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BUTTON-DISABLED	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-BUTTON-TIME	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-BUTTON-TIME	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-BUTTON-TIME	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-BUTTON-TIME	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-INPUT-EDIT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-INPUT-EDIT	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-INPUT-EDIT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-INPUT-EDIT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-INPUT-EMAIL-MASK	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-INPUT-EMAIL-MASK	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-INPUT-EMAIL-MASK	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-INPUT-EMAIL-MASK	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TEXTAREA-EDIT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TEXTAREA-EDIT	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TEXTAREA-EDIT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TEXTAREA-EDIT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TEXTAREA-SCROLL	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TEXTAREA-SCROLL	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TEXTAREA-SCROLL	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TEXTAREA-SCROLL	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-FORM-VALIDATE	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-FORM-VALIDATE	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-FORM-VALIDATE	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-FORM-VALIDATE	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-FORM-SUBMIT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-FORM-SUBMIT	TASK-033	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-FORM-SUBMIT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-FORM-SUBMIT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-LIST-SELECT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-LIST-SELECT	TASK-037	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-LIST-SELECT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-LIST-SELECT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TREE-FOLD	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TREE-FOLD	TASK-037	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TREE-FOLD	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TREE-FOLD	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TABLE-SORT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TABLE-SORT	TASK-034	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TABLE-SORT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TABLE-SORT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-EDITABLE-CELL	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-EDITABLE-CELL	TASK-034	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-EDITABLE-CELL	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-EDITABLE-CELL	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-EDITABLE-MOUSE	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-EDITABLE-MOUSE	TASK-034	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-EDITABLE-MOUSE	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-EDITABLE-MOUSE	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-PANEL-SCROLL	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-PANEL-SCROLL	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-PANEL-SCROLL	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-PANEL-SCROLL	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SIDEBAR-MODES	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SIDEBAR-MODES	TASK-037	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-SIDEBAR-MODES	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-SIDEBAR-MODES	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-DIALOG-CONFIRM	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-DIALOG-CONFIRM	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-DIALOG-CONFIRM	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-DIALOG-CONFIRM	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-DIALOG-PROMPT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-DIALOG-PROMPT	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-DIALOG-PROMPT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-DIALOG-PROMPT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-DIALOG-CHOICES	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-DIALOG-CHOICES	TASK-038	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-DIALOG-CHOICES	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-DIALOG-CHOICES	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-PROGRESS-RUN	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-PROGRESS-RUN	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-PROGRESS-RUN	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-PROGRESS-RUN	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SCROLL-OWNERS	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SCROLL-OWNERS	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-SCROLL-OWNERS	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-SCROLL-OWNERS	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-SCROLL-THUMB	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-SCROLL-THUMB	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-SCROLL-THUMB	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-SCROLL-THUMB	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TERMINAL-RUN	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TERMINAL-RUN	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TERMINAL-RUN	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TERMINAL-RUN	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-TERMINAL-SELECT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-TERMINAL-SELECT	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-TERMINAL-SELECT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-TERMINAL-SELECT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-EDITOR-EDIT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-EDITOR-EDIT	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-EDITOR-EDIT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-EDITOR-EDIT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-EDITOR-COMPLETE	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-EDITOR-COMPLETE	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-EDITOR-COMPLETE	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-EDITOR-COMPLETE	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-EDITOR-RUN	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-EDITOR-RUN	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-EDITOR-RUN	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-EDITOR-RUN	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-DIFF-MODES	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-DIFF-MODES	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-DIFF-MODES	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-DIFF-MODES	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-DIFF-SELECT	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-DIFF-SELECT	TASK-036	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-DIFF-SELECT	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
APP	SC-DIFF-SELECT	TASK-069	R-001	AC-001	CHK-004	integration	replay all applications on final integrated tree
APP	SC-GRID-NAV	TASK-002	R-001	AC-001	CHK-004	baseline	capture and seal exact oracle expansion before application repair
APP	SC-GRID-NAV	TASK-034	R-001	AC-001	CHK-004	primary	restore exact scenario clauses through live public components
APP	SC-GRID-NAV	TASK-039	R-001	AC-001	CHK-004	preservation	replay complete application union with zero unresolved application identities
